name,band,chip,exptime,jd,date,field,filename,note,dark_file,flat_type,nimages,time_diff
F5985-121-R-m-1.gz,                 R,1,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,1.0,0.0966527499258518
F5984-121-R-m-1.gz,                 R,1,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-2.gz,                 R,2,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-3.gz,                 R,3,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-4.gz,                 R,4,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-5.gz,                 R,5,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-5.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-6.gz,                 R,6,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-7.gz,                 R,7,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-8.gz,                 R,8,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-8.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-9.gz,                 R,9,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,3.0,0.09111875016242266
F5984-121-R-m-10.gz,                 R,10,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,3.0,0.09111875016242266
F5983-121-R-m-1.gz,                 R,1,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-2.gz,                 R,2,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-3.gz,                 R,3,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-4.gz,                 R,4,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-5.gz,                 R,5,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-5.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-6.gz,                 R,6,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-7.gz,                 R,7,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-8.gz,                 R,8,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-8.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-9.gz,                 R,9,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,3.0,0.07976874988526106
F5983-121-R-m-10.gz,                 R,10,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,3.0,0.07976874988526106
F5982-121-R-m-1.gz,                 R,1,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-1.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-2.gz,                 R,2,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-2.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-3.gz,                 R,3,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-3.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-4.gz,                 R,4,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-4.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-5.gz,                 R,5,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-5.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-6.gz,                 R,6,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-6.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-7.gz,                 R,7,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-7.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-8.gz,                 R,8,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-8.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-9.gz,                 R,9,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-9.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,1.0,0.07406075019389391
F5982-121-R-m-10.gz,                 R,10,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-10.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,1.0,0.07406075019389391
F5981-121-R-m-1.gz,                 R,1,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-1.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-2.gz,                 R,2,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-2.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-3.gz,                 R,3,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-3.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-4.gz,                 R,4,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-4.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-5.gz,                 R,5,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-5.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-6.gz,                 R,6,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-6.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-7.gz,                 R,7,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-7.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-8.gz,                 R,8,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-8.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-9.gz,                 R,9,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-9.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,1.0,0.0694457502104342
F5981-121-R-m-10.gz,                 R,10,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-10.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,1.0,0.0694457502104342
F5980-121-R-m-1.gz,                 R,1,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-1.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-2.gz,                 R,2,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-2.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-3.gz,                 R,3,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-3.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-4.gz,                 R,4,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-4.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-5.gz,                 R,5,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-5.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-6.gz,                 R,6,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-6.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-7.gz,                 R,7,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-7.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-8.gz,                 R,8,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-8.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-9.gz,                 R,9,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-9.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,1.0,0.06470574997365475
F5980-121-R-m-10.gz,                 R,10,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-10.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,1.0,0.06470574997365475
F5979-121-R-m-1.gz,                 R,1,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-1.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-2.gz,                 R,2,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-2.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-3.gz,                 R,3,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-3.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-4.gz,                 R,4,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-4.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-5.gz,                 R,5,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-5.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-6.gz,                 R,6,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-6.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-7.gz,                 R,7,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-7.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-8.gz,                 R,8,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-8.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-9.gz,                 R,9,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-9.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,1.0,0.06109574995934963
F5979-121-R-m-10.gz,                 R,10,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-10.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,1.0,0.06109574995934963
F5978-121-V-m-1.gz,                 V,1,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-1.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-2.gz,                 V,2,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-2.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-3.gz,                 V,3,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-3.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-4.gz,                 V,4,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-4.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-5.gz,                 V,5,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-5.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-6.gz,                 V,6,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-6.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-7.gz,                 V,7,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-7.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-8.gz,                 V,8,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-8.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-9.gz,                 V,9,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-9.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,1.0,0.051360750105232
F5978-121-V-m-10.gz,                 V,10,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-10.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,1.0,0.051360750105232
F5977-121-V-m-1.gz,                 V,1,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-2.gz,                 V,2,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-3.gz,                 V,3,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-4.gz,                 V,4,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-5.gz,                 V,5,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-6.gz,                 V,6,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-7.gz,                 V,7,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-8.gz,                 V,8,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-9.gz,                 V,9,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,3.0,0.046622749883681536
F5977-121-V-m-10.gz,                 V,10,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,3.0,0.046622749883681536
F5976-121-V-m-1.gz,                 V,1,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-2.gz,                 V,2,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-3.gz,                 V,3,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-4.gz,                 V,4,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-5.gz,                 V,5,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-6.gz,                 V,6,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-7.gz,                 V,7,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-8.gz,                 V,8,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-9.gz,                 V,9,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,dome,3.0,0.037158749997615814
F5976-121-V-m-10.gz,                 V,10,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,dome,3.0,0.037158749997615814
F5975-121-V-m-1.gz,                 V,1,121,2459620.953267667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5975-121-V-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,dome,3.0,0.027806750033050776
F5975-121-V-m-2.gz,                 V,2,121,2459620.953267667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5975-121-V-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,dome,3.0,0.027806750033050776
F5975-121-V-m-3.gz,                 V,3,121,2459620.953267667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5975-121-V-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,3.0,0.027806750033050776
F5975-121-V-m-4.gz,                 V,4,121,2459620.953267667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5975-121-V-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,dome,3.0,0.027806750033050776
F5975-121-V-m-5.gz,                 V,5,121,2459620.953267667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5975-121-V-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,dome,3.0,0.027806750033050776
