name,band,chip,exptime,jd,date,field,filename,dark_file,time_diff,nimages,flat_type,note
F5985-121-R-m-1,                 R,1,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-2,                 R,2,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-3,                 R,3,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-4,                 R,4,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-5,                 R,5,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-6,                 R,6,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-7,                 R,7,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-8,                 R,8,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-9,                 R,9,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.09665274992585182,1,dome,bad
F5985-121-R-m-10,                 R,10,121,2459621.020249,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5985-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.09665274992585182,1,dome,bad
F5984-121-R-m-1,                 R,1,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.09111875016242266,3,dome,good
F5984-121-R-m-2,                 R,2,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.09111875016242266,3,dome,good
F5984-121-R-m-3,                 R,3,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.09111875016242266,3,dome,good
F5984-121-R-m-4,                 R,4,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.09111875016242266,3,dome,good
F5984-121-R-m-5,                 R,5,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.09111875016242266,3,dome,bad
F5984-121-R-m-6,                 R,6,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.09111875016242266,3,dome,good
F5984-121-R-m-7,                 R,7,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.09111875016242266,3,dome,good
F5984-121-R-m-8,                 R,8,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.09111875016242266,3,dome,bad
F5984-121-R-m-9,                 R,9,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.09111875016242266,3,dome,good
F5984-121-R-m-10,                 R,10,121,2459621.0128456666,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5984-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.09111875016242266,3,dome,good
F5983-121-R-m-1,                 R,1,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.07976874988526106,3,dome,good
F5983-121-R-m-2,                 R,2,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.07976874988526106,3,dome,good
F5983-121-R-m-3,                 R,3,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.07976874988526106,3,dome,good
F5983-121-R-m-4,                 R,4,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.07976874988526106,3,dome,good
F5983-121-R-m-5,                 R,5,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.07976874988526106,3,dome,bad
F5983-121-R-m-6,                 R,6,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.07976874988526106,3,dome,good
F5983-121-R-m-7,                 R,7,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.07976874988526106,3,dome,good
F5983-121-R-m-8,                 R,8,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.07976874988526106,3,dome,bad
F5983-121-R-m-9,                 R,9,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.07976874988526106,3,dome,good
F5983-121-R-m-10,                 R,10,121,2459621.005234,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5983-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.07976874988526106,3,dome,good
F5982-121-R-m-1,                 R,1,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-2,                 R,2,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-3,                 R,3,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-4,                 R,4,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-5,                 R,5,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-6,                 R,6,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-7,                 R,7,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-8,                 R,8,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-9,                 R,9,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.07406075019389391,1,dome,bad
F5982-121-R-m-10,                 R,10,121,2459620.997657,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5982-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.07406075019389391,1,dome,bad
F5981-121-R-m-1,                 R,1,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-2,                 R,2,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-3,                 R,3,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-4,                 R,4,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-5,                 R,5,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-6,                 R,6,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-7,                 R,7,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-8,                 R,8,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-9,                 R,9,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.0694457502104342,1,dome,bad
F5981-121-R-m-10,                 R,10,121,2459620.993042,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5981-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.0694457502104342,1,dome,bad
F5980-121-R-m-1,                 R,1,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-2,                 R,2,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-3,                 R,3,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-4,                 R,4,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-5,                 R,5,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-6,                 R,6,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-7,                 R,7,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-8,                 R,8,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-9,                 R,9,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.06470574997365475,1,dome,bad
F5980-121-R-m-10,                 R,10,121,2459620.988302,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5980-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.06470574997365475,1,dome,bad
F5979-121-R-m-1,                 R,1,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-2,                 R,2,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-3,                 R,3,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-4,                 R,4,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-5,                 R,5,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-6,                 R,6,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-7,                 R,7,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-8,                 R,8,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-9,                 R,9,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.06109574995934963,1,dome,bad
F5979-121-R-m-10,                 R,10,121,2459620.984692,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5979-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.06109574995934963,1,dome,bad
F5978-121-V-m-1,                 V,1,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-2,                 V,2,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-3,                 V,3,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-4,                 V,4,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-5,                 V,5,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-6,                 V,6,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-7,                 V,7,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-8,                 V,8,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-9,                 V,9,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.051360750105232,1,dome,bad
F5978-121-V-m-10,                 V,10,121,2459620.974957,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5978-121-V-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.051360750105232,1,dome,bad
F5977-121-V-m-1,                 V,1,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-2,                 V,2,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-3,                 V,3,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-4,                 V,4,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-5,                 V,5,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-6,                 V,6,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-7,                 V,7,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-8,                 V,8,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-9,                 V,9,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-9.fits.gz,0.046622749883681536,3,dome,good
F5977-121-V-m-10,                 V,10,121,2459620.9683466665,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5977-121-V-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-10.fits.gz,0.046622749883681536,3,dome,good
F5976-121-V-m-1,                 V,1,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-1.fits.gz,0.037158749997615814,3,dome,good
F5976-121-V-m-2,                 V,2,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-2.fits.gz,0.037158749997615814,3,dome,good
F5976-121-V-m-3,                 V,3,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-3.fits.gz,0.037158749997615814,3,dome,good
F5976-121-V-m-4,                 V,4,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-4.fits.gz,0.037158749997615814,3,dome,good
F5976-121-V-m-5,                 V,5,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-5.fits.gz,0.037158749997615814,3,dome,good
F5976-121-V-m-6,                 V,6,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-6.fits.gz,0.037158749997615814,3,dome,good
F5976-121-V-m-7,                 V,7,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-7.fits.gz,0.037158749997615814,3,dome,good
F5976-121-V-m-8,                 V,8,121,2459620.9607536667,        2022-02-10,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5976-121-V-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22470-121-m-8.fits.gz,0.037158749997615814,3,dome,good
